fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
2.174751721484161;0.4762341789963716;0.2546422183735807;0.9555114450274363;0.10795714150509228;2.302585092994046;3.4011973816621555;0.6918463348268972;1.449269160281279;0.9400072584914712;2.312535423847214;1.791759469228055
2.2925347571405443;0.4824261492442927;0.16551443847757338;1.5686159179138452;0.1621188494764352;3.970291913552122;4.983606621708336;0.6924469354455519;1.425515074273172;0.6312717768418579;2.322387720290225;1.791759469228055
2.2925347571405443;0.4824261492442927;0.173953307123438;1.589235205116581;0.15700374880966475;3.9512437185814275;5.003946305945459;0.6924469354455519;1.4279160358107101;0.6575200029167942;2.322387720290225;1.791759469228055
2.2512917986064953;0.2468600779315258;0.44468582126144574;1.0296194171811583;0.08801087732271329;3.58351893845611;4.6443908991413725;0.6915959780672088;1.4586150226995167;0.5596157879354227;2.4423470353692043;2.0794415416798357
2.2082744135228043;0.44468582126144574;0.2468600779315258;0.9932517730102833;0.3133498192003587;2.833213344056216;4.04305126783455;0.6915458991929715;1.4134230285081433;0.8241754429663494;2.33214389523559;1.791759469228055
2.128231705849268;0.4637340162321401;0.07696104113612832;1.6863989535702288;0.08250122151174369;1.9459101490553132;3.4011973816621555;0.6918463348268972;1.4770487243883548;0.4054651081081644;2.302585092994046;1.6094379124341003
2.186051276738094;0.2776317365982795;0.412109650826833;1.0296194171811583;0.2934156042995415;2.8903717578961645;4.04305126783455;0.6915959780672088;1.3962446919730587;0.7323678937132266;2.322387720290225;1.9459101490553132
2.2925347571405443;0.19885085874516517;0.39204208777602373;1.0296194171811583;0.07417939817425151;3.4011973816621555;4.110873864173311;0.6915458991929715;1.47932922708708;0.4252677354043441;2.341805806147327;1.9459101490553132
2.151762203259462;0.3293037471426004;0.27002713721306015;1.1939224684724346;0.07881118042428976;3.1780538303479458;4.276666119016055;0.6922467753167811;1.5085119938441398;0.5007752879124893;2.3702437414678603;1.791759469228055
2.186051276738094;0.35767444427181594;0.19062035960864973;0.9555114450274363;0.10074990310014305;2.3978952727983707;3.6375861597263857;0.6914457339201878;1.4279160358107101;0.6471032420585385;2.3513752571634776;1.791759469228055
2.2512917986064953;0.3987761199573678;0.10436001532424277;1.1939224684724346;0.08065790301745447;2.302585092994046;4.219507705176107;0.6915458991929715;1.4279160358107101;0.4252677354043441;2.341805806147327;1.791759469228055
2.066862759472976;0.33647223662121295;0.1310282624064041;1.2237754316221157;0.08157998699242289;3.091042453358316;3.713572066704308;0.6915458991929715;1.4883995840570443;0.48858001481867097;2.3702437414678603;1.9459101490553132
1.9878743481543455;0.3293037471426004;0.14842000511827327;0.8754687373538999;0.07696104113612832;2.4849066497880004;3.1780538303479458;0.6908946455066516;1.4678743481123135;0.44468582126144574;2.33214389523559;1.791759469228055
2.151762203259462;0.3435897043900769;0.2151113796169455;1.0296194171811583;0.07696104113612832;1.6094379124341003;2.4849066497880004;0.691245373270349;1.4539530095937054;0.4637340162321401;2.3513752571634776;1.791759469228055
2.186051276738094;0.35767444427181594;0.19062035960864973;0.9555114450274363;0.10074990310014305;2.3978952727983707;3.6375861597263857;0.6914457339201878;1.4279160358107101;0.6471032420585385;2.3513752571634776;1.791759469228055
2.0918640616783932;0.5364933705145685;0.0;1.0647107369924282;0.07696104113612832;2.70805020110221;3.58351893845611;0.6917461996443172;1.4973884086254776;0.4382549309311553;2.341805806147327;1.791759469228055
2.174751721484161;0.49774038421733524;0.0;1.0986122886681098;0.07881118042428976;2.1972245773362196;2.833213344056216;0.6913455586133171;1.4770487243883548;0.4637340162321401;2.379546134130174;1.9459101490553132
2.0412203288596382;0.5158131652770298;0.06765864847381481;1.2237754316221157;0.08525984395082344;2.8903717578961645;4.418840607796598;0.6910449724680751;1.4701758451005928;0.43178241642553783;2.4069451083182885;1.791759469228055
2.066862759472976;0.521765563804325;0.0;1.252762968495368;0.09984533496971613;3.1354942159291497;3.6375861597263857;0.6914457339201878;1.4951487660319727;0.4510756193602167;2.451005098112319;1.9459101490553132
2.2300144001592104;0.5038010088290262;0.11332868530700317;1.1939224684724346;0.07973496801885356;2.772588722239781;4.736198448394496;0.6914457339201878;1.4279160358107101;0.5068176023684519;2.379546134130174;1.791759469228055
2.066862759472976;0.4731237565819792;0.11332868530700317;2.4595888418037104;0.07045846364856141;3.713572066704308;4.430816798843313;0.6927971192956499;1.4929040961781488;0.41871033485818504;2.341805806147327;1.9459101490553132
1.824549292051046;0.2776317365982795;0.22314355131420976;1.0296194171811583;0.09803374027136541;2.6390573296152584;3.9318256327243257;0.6909948659918026;1.4770487243883548;0.4382549309311553;2.322387720290225;1.791759469228055
2.174751721484161;0.49774038421733524;0.0;1.8718021769015913;0.08250122151174369;1.791759469228055;2.9444389791664403;0.6924469354455519;1.4816045409242156;0.4382549309311553;2.3608540011180215;1.9459101490553132
2.174751721484161;0.4700036292457355;0.1310282624064041;1.2237754316221157;0.08250122151174369;1.3862943611198906;2.772588722239781;0.6918963986582927;1.4861396960896067;0.4700036292457355;2.468099531471619;1.9459101490553132
2.2082744135228043;0.32208349916911333;0.2468600779315258;1.1314021114911006;0.06391332574365281;2.6390573296152584;3.4339872044851463;0.6915458991929715;1.4422019930581866;0.5481214085096876;2.3702437414678603;2.0794415416798357
1.9021075263969205;0.7561219797213337;0.08617769624105233;0.9162907318741551;0.15871169115482087;2.0794415416798357;2.995732273553991;0.6901426715396466;1.5040773967762742;0.39204208777602373;2.379546134130174;1.6094379124341003
2.1162555148025524;0.37156355643248307;0.3074846997479606;1.9315214116032138;0.07138999608667294;2.5649493574615367;4.477336814478207;0.6920465751159123;1.4655675420143985;0.6043159668533296;2.4423470353692043;1.791759469228055
2.1162555148025524;0.37156355643248307;0.3074846997479606;1.9315214116032138;0.07138999608667294;2.5649493574615367;4.477336814478207;0.6920465751159123;1.4655675420143985;0.6043159668533296;2.4423470353692043;1.791759469228055
2.2823823856765264;0.4762341789963716;0.262364264467491;1.33500106673234;0.08434114843375089;2.8903717578961645;3.8501476017100584;0.6919464599834264;1.449269160281279;0.412109650826833;2.33214389523559;1.6094379124341003
2.1400661634962708;0.3987761199573678;0.18232155679395462;1.2809338454620642;0.2866815721181974;2.1972245773362196;2.70805020110221;0.6915458991929715;1.43746264769429;0.6418538861723948;2.4423470353692043;1.9459101490553132
2.2082744135228043;0.5068176023684519;0.19885085874516517;1.1631508098056809;0.06672363204290818;2.302585092994046;3.1780538303479458;0.6915458991929715;1.4586150226995167;0.7884573603642702;2.424802725718295;1.791759469228055
2.0541237336955462;0.5128236264286637;0.019802627296179712;1.0296194171811583;0.04879016416943201;1.791759469228055;2.4849066497880004;0.691245373270349;1.4996230464268938;0.41871033485818504;2.3513752571634776;1.791759469228055
1.7227665977411035;0.41871033485818504;0.13976194237515868;1.1314021114911006;0.05259245011917059;2.1972245773362196;4.189654742026425;0.6898417235512188;1.589235205116581;0.44468582126144574;2.6461747973841225;1.6094379124341003
2.1633230256605382;0.6601073264817452;0.35767444427181594;1.1631508098056809;0.10795714150509228;3.1354942159291497;4.74493212836325;0.6916460544336782;1.4469189829363254;0.5481214085096876;2.322387720290225;1.791759469228055
2.272125885509337;0.2546422183735807;0.41871033485818504;0.9555114450274363;0.10705907229340779;2.5649493574615367;3.6375861597263857;0.6915959780672088;1.4469189829363254;0.4574248470388754;2.3513752571634776;1.791759469228055
2.0014800002101243;0.33647223662121295;0.20701416938432612;0.9555114450274363;0.06391332574365281;1.791759469228055;2.5649493574615367;0.6910449724680751;1.4678743481123135;0.44468582126144574;2.322387720290225;1.791759469228055
1.8870696490323797;0.27002713721306015;0.31481073984003355;0.8754687373538999;0.07138999608667294;2.5649493574615367;4.574710978503383;0.6908445314972697;1.463255402256019;0.4574248470388754;2.322387720290225;1.791759469228055
2.2823823856765264;0.5068176023684519;0.23111172096338664;0.9932517730102833;0.07138999608667294;1.6094379124341003;3.1780538303479458;0.6916961282926306;1.423108334242607;0.5538851132264376;2.322387720290225;1.791759469228055
2.028148247292285;0.41871033485818504;0.039220713153281295;1.1631508098056809;0.06672363204290818;2.1972245773362196;2.772588722239781;0.6909447570047452;1.4816045409242156;0.48858001481867097;2.341805806147327;1.9459101490553132
2.028148247292285;0.4054651081081644;0.039220713153281295;1.1314021114911006;0.0657877405380031;1.9459101490553132;2.70805020110221;0.6908946455066516;1.47932922708708;0.49469624183610705;2.341805806147327;1.9459101490553132
2.2617630984737906;0.32208349916911333;0.3074846997479606;1.3862943611198906;0.07788653865707122;3.4339872044851463;4.787491742782046;0.6916460544336782;1.4350845252893227;0.44468582126144574;2.341805806147327;1.791759469228055
2.151762203259462;0.412109650826833;0.13976194237515868;1.33500106673234;0.10436001532424277;3.5263605246161616;4.30406509320417;0.6908946455066516;1.4279160358107101;0.48858001481867097;2.4159137783010487;1.9459101490553132
2.1633230256605382;0.4824261492442927;0.039220713153281295;1.5686159179138452;0.08065790301745447;3.258096538021482;3.828641396489095;0.6920465751159123;1.4678743481123135;0.4252677354043441;2.3513752571634776;1.791759469228055
2.4159137783010487;0.35065687161316933;0.4510756193602167;1.4816045409242156;0.06765864847381481;1.6094379124341003;2.3978952727983707;0.6916961282926306;1.3962446919730587;0.48858001481867097;2.3608540011180215;1.791759469228055
2.1400661634962708;0.48858001481867097;0.11332868530700317;1.8082887711792655;0.10526051065749295;3.9318256327243257;4.709530201312334;0.6922968191051063;1.449269160281279;0.5709795465857378;2.341805806147327;1.791759469228055
2.174751721484161;0.4637340162321401;0.16551443847757338;1.1939224684724346;0.07325046173959268;2.8903717578961645;4.007333185232471;0.6918963986582927;1.4883995840570443;0.4637340162321401;2.3978952727983707;1.791759469228055
2.1162555148025524;0.3293037471426004;0.27002713721306015;1.2237754316221157;0.07138999608667294;2.302585092994046;3.8501476017100584;0.691245373270349;1.4838746894587547;0.43178241642553783;2.341805806147327;1.9459101490553132
2.2823823856765264;0.33647223662121295;0.33647223662121295;1.1631508098056809;0.07603468627599762;2.995732273553991;3.970291913552122;0.6921466802263617;1.4906543764441333;0.49469624183610705;2.322387720290225;1.791759469228055
2.1633230256605382;0.5247285289349821;0.3987761199573678;1.0296194171811583;0.10885440491208208;3.044522437723423;4.727387818712341;0.6915458991929715;1.43746264769429;0.5364933705145685;2.33214389523559;1.791759469228055
2.1400661634962708;0.41871033485818504;0.14842000511827327;1.0647107369924282;0.08157998699242289;2.5649493574615367;3.58351893845611;0.6915458991929715;1.4770487243883548;0.4824261492442927;2.3513752571634776;2.0794415416798357
2.0794415416798357;0.5510074133988225;0.04879016416943201;1.0986122886681098;0.07788653865707122;2.6390573296152584;4.007333185232471;0.6914457339201878;1.47932922708708;0.4510756193602167;2.379546134130174;1.791759469228055
2.1041341542702074;0.5452270504833231;0.04879016416943201;1.7316555451583497;0.08250122151174369;1.6094379124341003;2.4849066497880004;0.691245373270349;1.4838746894587547;0.3293037471426004;2.4765384001174837;1.791759469228055
2.1041341542702074;0.5452270504833231;0.04879016416943201;1.7316555451583497;0.08250122151174369;1.6094379124341003;2.4849066497880004;0.691245373270349;1.4838746894587547;0.3293037471426004;2.4765384001174837;1.791759469228055
2.1400661634962708;0.41871033485818504;0.10436001532424277;0.9162907318741551;0.07603468627599762;2.4849066497880004;3.6888794541139363;0.6915458991929715;1.4861396960896067;0.4574248470388754;2.3608540011180215;1.791759469228055
2.028148247292285;0.5335651107354801;0.06765864847381481;0.9555114450274363;0.07325046173959268;1.9459101490553132;2.772588722239781;0.691245373270349;1.4906543764441333;0.4574248470388754;2.4595888418037104;1.791759469228055
2.33214389523559;0.2776317365982795;0.4510756193602167;1.0986122886681098;0.07138999608667294;3.332204510175204;4.189654742026425;0.6915959780672088;1.4539530095937054;0.5822156198526637;2.4595888418037104;1.791759469228055
2.1972245773362196;0.5335651107354801;0.04879016416943201;1.0647107369924282;0.07138999608667294;2.1972245773362196;2.995732273553991;0.691245373270349;1.4678743481123135;0.6678293725756554;2.4423470353692043;1.9459101490553132
2.1633230256605382;0.48858001481867097;0.07696104113612832;1.0647107369924282;0.07325046173959268;2.772588722239781;3.332204510175204;0.6914958178107149;1.463255402256019;0.43178241642553783;2.3513752571634776;1.9459101490553132
2.1633230256605382;0.5128236264286637;0.20701416938432612;1.1314021114911006;0.08434114843375089;2.8903717578961645;4.574710978503383;0.691245373270349;1.463255402256019;0.39204208777602373;2.3513752571634776;1.791759469228055
2.1633230256605382;0.5247285289349821;0.19885085874516517;1.0647107369924282;0.08065790301745447;2.9444389791664403;4.553876891600541;0.6911952768347;1.4609379041156565;0.39204208777602373;2.3513752571634776;1.791759469228055
2.2300144001592104;0.5158131652770298;0.23111172096338664;1.1314021114911006;0.08065790301745447;2.4849066497880004;3.784189633918261;0.6919464599834264;1.4609379041156565;0.4252677354043441;2.322387720290225;1.6094379124341003
2.3702437414678603;0.2776317365982795;0.43178241642553783;1.252762968495368;0.08984070399978947;3.367295829986474;4.430816798843313;0.6923468603891761;1.4539530095937054;0.598836501088704;2.3608540011180215;1.791759469228055
2.2823823856765264;0.3435897043900769;0.49469624183610705;1.1631508098056809;0.08892620919440151;2.302585092994046;3.7612001156935624;0.6924469354455519;1.5129270120532565;0.5068176023684519;2.4423470353692043;1.791759469228055
2.2823823856765264;0.3435897043900769;0.49469624183610705;1.1631508098056809;0.08892620919440151;2.302585092994046;3.7612001156935624;0.6924469354455519;1.5129270120532565;0.5068176023684519;2.4423470353692043;1.791759469228055
2.0541237336955462;0.5794184152316024;0.0;1.2237754316221157;0.09893994785490356;2.70805020110221;3.4339872044851463;0.6914457339201878;1.5085119938441398;0.4382549309311553;2.4595888418037104;1.9459101490553132
2.0412203288596382;0.5596157879354227;0.11332868530700317;1.0986122886681098;0.08250122151174369;2.5649493574615367;4.394449154672439;0.6910449724680751;1.4770487243883548;0.41871033485818504;2.4069451083182885;1.791759469228055
2.2300144001592104;0.4855078157817008;0.18232155679395462;0.9162907318741551;0.07696104113612832;3.332204510175204;4.787491742782046;0.6917461996443172;1.425515074273172;0.7514160886839212;2.312535423847214;1.6094379124341003
1.9740810260220096;0.37156355643248307;0.18232155679395462;0.9555114450274363;0.06672363204290818;1.3862943611198906;2.772588722239781;0.6910449724680751;1.4838746894587547;0.44468582126144574;2.322387720290225;1.791759469228055
2.174751721484161;0.35767444427181594;0.5306282510621704;1.0647107369924282;0.38117241553911985;3.1354942159291497;4.219507705176107;0.6918463348268972;1.4182774069729414;0.8241754429663494;2.341805806147327;1.791759469228055
2.128231705849268;0.4054651081081644;0.3852624007906449;1.0986122886681098;0.08250122151174369;3.091042453358316;4.30406509320417;0.6916460544336782;1.4724720573609429;0.4510756193602167;2.312535423847214;1.791759469228055
2.1162555148025524;0.5128236264286637;0.23111172096338664;1.0296194171811583;0.33718626735487;2.833213344056216;3.9512437185814275;0.6915959780672088;1.425515074273172;0.76080582903376;2.341805806147327;1.791759469228055
1.9878743481543455;0.262364264467491;0.39204208777602373;1.0296194171811583;0.06672363204290818;2.9444389791664403;4.127134385045092;0.6910950764338145;1.4906543764441333;0.5766133643039938;2.424802725718295;1.9459101490553132
2.066862759472976;0.4382549309311553;0.13976194237515868;1.1631508098056809;0.07325046173959268;2.995732273553991;3.713572066704308;0.6911952768347;1.4838746894587547;0.4637340162321401;2.4069451083182885;1.791759469228055
2.2617630984737906;0.3987761199573678;0.2468600779315258;1.0647107369924282;0.10436001532424277;3.044522437723423;4.919980925828125;0.6917461996443172;1.3686394258811698;1.0818051703517284;2.388762789235098;1.9459101490553132
2.1633230256605382;0.3987761199573678;0.23111172096338664;1.0647107369924282;0.060153922819747095;2.302585092994046;3.4657359027997265;0.6914457339201878;1.47932922708708;0.49469624183610705;2.3608540011180215;1.791759469228055
2.33214389523559;0.3293037471426004;0.3646431135879093;1.1314021114911006;0.10165365372649983;3.5553480614894135;4.836281906951478;0.6920465751159123;1.420695787837223;0.7975071958841881;2.3513752571634776;1.791759469228055
2.0794415416798357;0.4824261492442927;0.07696104113612832;1.0296194171811583;0.07325046173959268;2.1972245773362196;3.2188758248682006;0.6920465751159123;1.4996230464268938;0.4252677354043441;2.302585092994046;1.791759469228055
2.186051276738094;0.41871033485818504;0.23111172096338664;1.0647107369924282;0.07603468627599762;3.7612001156935624;4.948759890378168;0.6913455586133171;1.4422019930581866;0.43178241642553783;2.3513752571634776;1.791759469228055
2.2617630984737906;0.3987761199573678;0.2468600779315258;1.0647107369924282;0.10436001532424277;3.044522437723423;4.919980925828125;0.6917461996443172;1.3686394258811698;1.0818051703517284;2.388762789235098;1.9459101490553132
2.2617630984737906;0.3987761199573678;0.2546422183735807;1.0986122886681098;0.10436001532424277;2.995732273553991;4.897839799950911;0.6917461996443172;1.3686394258811698;1.091923300517313;2.379546134130174;1.791759469228055
2.1633230256605382;0.3987761199573678;0.23111172096338664;1.0647107369924282;0.060153922819747095;2.302585092994046;3.4657359027997265;0.6914457339201878;1.47932922708708;0.49469624183610705;2.3608540011180215;1.791759469228055
1.791759469228055;0.7030975114131134;0.039220713153281295;0.8754687373538999;0.04401688541677432;3.7376696182833684;4.454347296253507;0.6900423656064666;1.55814461804655;0.39204208777602373;2.4423470353692043;1.6094379124341003
1.7404661748405046;0.4700036292457355;0.15700374880966475;1.1939224684724346;0.05638033343610764;2.8903717578961645;4.672828834461906;0.6897413874251125;1.5789787049493917;0.4700036292457355;2.631888840136646;1.9459101490553132
2.0541237336955462;0.5738004229273791;0.0;1.3862943611198906;0.09712671073072274;2.1972245773362196;3.1780538303479458;0.691395647521139;1.4929040961781488;0.44468582126144574;2.4595888418037104;1.791759469228055
2.0794415416798357;0.4054651081081644;0.22314355131420976;1.0986122886681098;0.06765864847381481;1.3862943611198906;3.1354942159291497;0.691295467196471;1.4469189829363254;0.48858001481867097;2.322387720290225;1.791759469228055
2.151762203259462;0.6418538861723948;0.058268908123975775;1.252762968495368;0.07603468627599762;1.791759469228055;2.3978952727983707;0.6914958178107149;1.47932922708708;0.44468582126144574;2.379546134130174;1.791759469228055
2.2082744135228043;0.43502391034970883;0.16551443847757338;1.0647107369924282;0.07696104113612832;2.6390573296152584;3.58351893845611;0.6917461996443172;1.4586150226995167;0.4637340162321401;2.302585092994046;1.9459101490553132
2.2300144001592104;0.4762341789963716;0.262364264467491;1.1314021114911006;0.08065790301745447;2.4849066497880004;3.9318256327243257;0.6917461996443172;1.4816045409242156;0.4762341789963716;2.4159137783010487;1.9459101490553132
2.174751721484161;0.4054651081081644;0.262364264467491;1.0647107369924282;0.0723206615796261;2.1972245773362196;3.1354942159291497;0.6910950764338145;1.4609379041156565;0.44468582126144574;2.4336133554004498;1.9459101490553132
2.2082744135228043;0.43502391034970883;0.16551443847757338;1.0647107369924282;0.07696104113612832;2.6390573296152584;3.58351893845611;0.6917461996443172;1.4586150226995167;0.4637340162321401;2.302585092994046;1.9459101490553132
2.2082744135228043;0.4542552722775964;0.19885085874516517;1.1314021114911006;0.07417939817425151;2.5649493574615367;4.189654742026425;0.6914958178107149;1.4562867329399256;0.412109650826833;2.322387720290225;1.791759469228055
2.1041341542702074;0.3987761199573678;0.2151113796169455;1.1631508098056809;0.06765864847381481;1.791759469228055;3.6109179126442243;0.6911451778892722;1.4655675420143985;0.39204208777602373;2.341805806147327;1.791759469228055
2.2082744135228043;0.4542552722775964;0.19885085874516517;1.1314021114911006;0.07417939817425151;2.5649493574615367;4.189654742026425;0.6914958178107149;1.4562867329399256;0.412109650826833;2.322387720290225;1.791759469228055
2.174751721484161;0.3435897043900769;0.5187937934151676;0.9932517730102833;0.38321949916084463;2.9444389791664403;4.248495242049359;0.691796268488989;1.4060969884160703;0.8372475245337022;2.33214389523559;1.791759469228055
1.9740810260220096;0.48858001481867097;0.27002713721306015;0.9932517730102833;0.08434114843375089;2.772588722239781;4.174387269895637;0.6915959780672088;1.4951487660319727;0.5822156198526637;2.33214389523559;1.791759469228055
2.1972245773362196;0.28517894223366236;0.4252677354043441;1.252762968495368;0.08709470685093376;2.9444389791664403;4.394449154672439;0.6919464599834264;1.4747630091074988;0.5877866649021191;2.3608540011180215;1.9459101490553132
2.2082744135228043;0.5794184152316024;0.41871033485818504;1.0986122886681098;0.11511280710050457;3.6375861597263857;5.0369526024136295;0.6915959780672088;1.43746264769429;0.5247285289349821;2.33214389523559;1.791759469228055
2.174751721484161;0.44468582126144574;0.173953307123438;1.0296194171811583;0.09893994785490356;2.5649493574615367;3.871201010907891;0.6913455586133171;1.4327007339340463;0.6575200029167942;2.3513752571634776;1.791759469228055
2.2407096892759584;0.4824261492442927;0.08617769624105233;1.1631508098056809;0.08065790301745447;2.4849066497880004;4.6913478822291435;0.6913455586133171;1.423108334242607;0.5068176023684519;2.379546134130174;1.791759469228055
2.2407096892759584;0.4700036292457355;0.09531017980432487;1.1631508098056809;0.08157998699242289;2.70805020110221;4.718498871295094;0.6913455586133171;1.423108334242607;0.5068176023684519;2.379546134130174;1.791759469228055
2.4069451083182885;0.27002713721306015;0.3646431135879093;1.1939224684724346;0.07696104113612832;3.1354942159291497;3.8501476017100584;0.692547000487913;1.463255402256019;0.5128236264286637;2.3702437414678603;1.9459101490553132
2.174751721484161;0.44468582126144574;0.173953307123438;1.0296194171811583;0.09893994785490356;2.5649493574615367;3.871201010907891;0.6913455586133171;1.4327007339340463;0.6575200029167942;2.3513752571634776;1.791759469228055
2.341805806147327;0.33647223662121295;0.27002713721306015;1.1631508098056809;0.08617769624105233;2.6390573296152584;4.143134726391533;0.6914457339201878;1.4036429994545037;0.48858001481867097;2.4423470353692043;1.9459101490553132
2.2300144001592104;0.43178241642553783;0.2468600779315258;1.0647107369924282;0.07417939817425151;2.4849066497880004;3.713572066704308;0.6920465751159123;1.47932922708708;0.4762341789963716;2.3978952727983707;1.9459101490553132
2.174751721484161;0.44468582126144574;0.11332868530700317;1.0986122886681098;0.07881118042428976;2.0794415416798357;3.367295829986474;0.6916460544336782;1.4747630091074988;0.4054651081081644;2.341805806147327;1.9459101490553132
2.2823823856765264;0.4382549309311553;0.039220713153281295;1.1631508098056809;0.11243542932978817;2.70805020110221;4.04305126783455;0.691245373270349;1.43746264769429;0.4700036292457355;2.4765384001174837;1.9459101490553132
2.0794415416798357;0.5247285289349821;0.07696104113612832;1.0296194171811583;0.0925791812930932;3.1354942159291497;4.499809670330265;0.6910950764338145;1.4678743481123135;0.43178241642553783;2.322387720290225;1.9459101490553132
2.1162555148025524;0.7275486072772778;0.08617769624105233;0.9932517730102833;0.16381808522939498;2.3978952727983707;4.499809670330265;0.691245373270349;1.4586150226995167;0.4510756193602167;2.302585092994046;1.791759469228055
2.2823823856765264;0.4382549309311553;0.039220713153281295;1.1631508098056809;0.11243542932978817;2.70805020110221;4.04305126783455;0.691245373270349;1.43746264769429;0.4700036292457355;2.4765384001174837;1.9459101490553132
2.1162555148025524;0.5276827408324135;0.0;1.252762968495368;0.0723206615796261;1.3862943611198906;2.6390573296152584;0.6921466802263617;1.501852701754163;0.41871033485818504;2.322387720290225;1.791759469228055
2.1972245773362196;0.5364933705145685;0.0;1.2809338454620642;0.07696104113612832;2.4849066497880004;3.5553480614894135;0.6919464599834264;1.4906543764441333;0.4252677354043441;2.3513752571634776;1.791759469228055
2.174751721484161;0.4054651081081644;0.15700374880966475;0.9555114450274363;0.07881118042428976;3.091042453358316;4.634728988229636;0.6911451778892722;1.47932922708708;0.39204208777602373;2.3513752571634776;1.791759469228055
2.302585092994046;0.4824261492442927;0.039220713153281295;1.0647107369924282;0.13627761829254784;3.332204510175204;4.51085950651685;0.6923468603891761;1.425515074273172;0.5306282510621704;2.341805806147327;1.791759469228055
2.2192034840549946;0.8458682675776092;0.0;0.9932517730102833;0.07788653865707122;1.3862943611198906;2.5649493574615367;0.6913455586133171;1.5107219394949427;0.3987761199573678;2.4765384001174837;1.791759469228055
2.2082744135228043;0.8458682675776092;0.0;1.0296194171811583;0.07881118042428976;1.3862943611198906;2.5649493574615367;0.6913455586133171;1.5129270120532565;0.39204208777602373;2.4765384001174837;1.791759469228055
2.1972245773362196;0.4637340162321401;0.14842000511827327;1.0296194171811583;0.06297479916138843;1.3862943611198906;2.833213344056216;0.691245373270349;1.4861396960896067;0.6523251860396903;2.4423470353692043;2.0794415416798357
1.9600947840472698;0.32208349916911333;0.13976194237515868;1.0296194171811583;0.06952606264861025;1.9459101490553132;2.995732273553991;0.6908946455066516;1.4861396960896067;0.4510756193602167;2.341805806147327;1.791759469228055
2.1972245773362196;0.5567545556543905;0.44468582126144574;1.0986122886681098;0.11154137473290741;3.4339872044851463;4.90527477843843;0.6915458991929715;1.4445632692438664;0.5068176023684519;2.341805806147327;1.791759469228055
1.8870696490323797;0.4054651081081644;0.08617769624105233;1.1939224684724346;0.04783732941416013;2.8903717578961645;4.605170185988092;0.6899922088666441;1.5325568680981427;0.48858001481867097;2.6390573296152584;1.791759469228055
